time,voltage_v,current_ma,power_w,cpu,s_on,br,net_kbps,temp_c
374.66,3.684843,754.062,2.7786000822659997,0.3580,1,20,1770.00,31.6
375.70,3.686718,760.625,2.80420987875,0.4007,1,20,2273.99,31.6
376.80,3.658281,1177.5,4.3076258775000005,0.4555,1,20,2673.00,31.6
377.93,3.684218,753.437,2.775826157266,0.4084,1,20,3339.73,31.6
379.44,3.659531,1121.875,4.105536340625,0.3958,1,20,2974.17,31.6
379.89,3.683437,720.0,2.65207464,0.4270,1,20,3820.56,31.5
380.93,3.682031,614.687,2.2632965892969996,0.4069,1,20,3302.01,31.5
381.90,3.656875,1265.937,4.629373366874999,0.4793,1,20,3494.87,31.5
382.95,3.675156,785.312,2.886144108672,0.3923,1,20,2606.88,31.4
383.90,3.682343,777.812,2.864170573516,0.3733,1,20,2523.09,31.4
385.24,3.678281,809.687,2.9782563080470004,0.3158,1,20,1792.62,31.5
386.64,3.674218,774.687,2.8463689197660003,0.3674,1,20,2335.90,31.5
387.26,3.686093,679.687,2.505389492891,0.3586,1,20,2221.81,31.5
388.10,3.675,737.812,2.7114591,0.3647,1,20,2397.20,31.5
389.11,3.671875,869.687,3.193381953125,0.3823,1,20,3351.42,31.5
390.06,3.680312,763.125,2.808538095,0.3593,1,20,1862.17,31.5
391.11,3.679843,756.562,2.784029379766,0.3569,1,20,2366.86,31.4
392.71,3.675781,682.5,2.5087205325,0.3749,1,20,3984.34,31.4
393.74,3.666093,905.0,3.317814165,0.3650,1,20,1935.07,31.5
394.26,3.688125,520.0,1.917825,0.3995,1,20,2663.49,31.5
395.50,3.641562,1576.875,5.74228807875,0.3240,1,20,889.89,31.5
396.30,3.713125,382.812,1.4214288075,0.3224,1,20,907.50,31.4
397.20,3.70375,709.062,2.6261883824999996,0.3784,1,20,392.82,31.4
398.22,3.713437,286.875,1.065292239375,0.3142,1,20,32.22,31.4
399.83,3.70375,487.187,1.8044188512500001,0.3446,1,20,1880.19,31.3
400.78,3.685156,704.687,2.5968815261720004,0.3778,1,20,2620.08,31.3
401.66,3.695,525.937,1.943337215,0.3908,1,20,3665.91,31.3
402.39,3.690937,559.375,2.0646178843749996,0.3350,1,20,1884.46,31.4
403.46,3.68875,403.437,1.48817823375,0.4109,1,20,1659.61,31.4
404.37,3.69875,517.187,1.9129454162500001,0.4498,1,20,2652.80,31.4
405.45,3.69625,680.625,2.5157601562500003,0.4080,1,20,3179.36,31.3
406.79,3.704531,493.125,1.8267968493749998,0.3672,1,20,3192.20,31.3
407.64,3.704218,497.812,1.8440041710160002,0.3860,1,20,2631.04,31.3
408.56,3.696875,396.25,1.4648867187499999,0.4783,1,20,1600.78,31.3
409.53,3.687031,730.625,2.693837024375,0.3451,1,20,2274.55,31.3
410.42,3.684687,764.062,2.815329318594,0.3973,1,20,2819.27,31.3
411.48,3.677656,842.812,3.0995726086719997,0.4341,1,20,3485.30,31.3
413.07,3.670781,900.625,3.305997138125,0.3862,1,20,2824.80,31.3
414.06,3.67125,960.0,3.5244,0.4257,1,20,5623.29,31.3
414.73,3.655312,1165.0,4.25843848,0.4826,1,20,2773.35,31.3
415.50,3.678906,793.125,2.9178323212499997,0.3770,1,20,2099.83,31.3
416.64,3.681093,716.25,2.6365828612500004,0.3710,1,20,3489.46,31.3
417.66,3.678281,802.812,2.952968126172,0.3333,1,20,818.12,31.3
418.66,3.667187,932.5,3.4196518775,0.4118,1,20,3931.34,31.3
419.61,3.673906,765.937,2.813980539922,0.3883,1,20,3089.00,31.3
420.77,3.678593,678.75,2.49684499875,0.3548,1,20,2116.58,31.3
424.42,3.673125,887.187,3.2587487493750005,0.3673,1,20,4515.70,31.2
425.22,3.670312,827.187,3.036034372344,0.4114,1,20,9753.63,31.4
426.16,3.68375,581.562,2.1423290175,0.3406,1,20,2649.04,31.4
427.18,3.618437,1329.375,4.810259686875,0.6353,1,20,2828.97,31.5
427.86,3.671875,916.875,3.366650390625,0.4300,1,20,1333.16,31.5
428.94,3.667968,939.062,3.4444493660160003,0.3649,1,20,2277.60,31.5
430.02,3.671406,1110.937,4.078700767421999,0.3967,1,20,3106.10,31.3
431.19,3.66,784.375,2.8708125000000004,0.4065,1,20,4640.21,31.3
431.96,3.685625,540.625,1.992541015625,0.4197,1,20,1733.76,31.3
433.75,3.69625,493.125,1.82271328125,0.4310,1,20,2946.82,31.2
434.35,3.699843,383.437,1.418656700391,0.4337,1,20,2639.98,31.2
435.51,3.693281,548.75,2.02668794875,0.4284,1,20,3550.41,31.3
436.40,3.7,392.812,1.4534044000000002,0.3872,1,20,2543.45,31.3
437.75,3.697343,476.875,1.763170443125,0.4211,1,20,2394.91,31.3
438.26,3.673281,895.312,3.2887325586719998,0.3670,1,20,4001.58,31.2
439.44,3.683593,722.187,2.660242977891,0.3398,1,20,1349.28,31.2
440.27,3.67625,790.312,2.90538449,0.3715,1,20,2616.14,31.2
441.63,3.659843,712.187,2.606492606641,0.3552,1,20,2299.23,31.2
442.31,3.675781,694.375,2.552370431875,0.4091,1,20,3214.44,31.2
443.39,3.674687,825.0,3.031616775,0.3396,1,20,1944.48,31.2
444.51,3.672968,844.375,3.101362355,0.3634,1,20,3580.65,31.2
445.42,3.664062,980.625,3.59307079875,0.3845,1,20,3974.10,31.2
447.03,3.678906,612.5,2.253329925,0.3814,1,20,5833.83,31.2
447.74,3.664062,1009.062,3.6972657298439997,0.4211,1,20,1944.50,31.2
448.51,3.666875,970.0,3.55686875,0.3699,1,20,3345.20,31.2
449.50,3.671406,936.875,3.4396484962500002,0.3330,1,20,2344.10,31.2
450.77,3.676406,723.125,2.65850108875,0.3844,1,20,3239.30,31.2
451.54,3.674062,991.25,3.6419139575,0.3675,1,20,2266.34,31.2
452.53,3.675625,818.125,3.007120703125,0.3392,1,20,2413.56,31.2
453.76,3.682343,686.875,2.529309348125,0.3695,1,20,1233.76,31.2
454.87,3.675625,640.625,2.354697265625,0.3550,1,20,2321.61,31.2
455.69,3.687812,666.25,2.457004745,0.3306,1,20,1772.49,31.1
456.58,3.674062,803.125,2.95073104375,0.3805,1,20,2856.89,31.1
457.59,3.6625,1050.312,3.8467676999999996,0.3919,1,20,3276.95,31.1
458.77,3.667968,884.375,3.2438592,0.3739,1,20,3288.75,31.2
460.00,3.678125,714.375,2.627560546875,0.3979,1,20,4308.68,31.2
460.60,3.670468,867.812,3.185276176016,0.3987,1,20,2597.20,31.2
462.06,3.678281,799.375,2.940325874375,0.3763,1,20,2770.82,31.2
462.63,3.668906,899.687,3.300867032422,0.3575,1,20,2501.74,31.2
463.76,3.657187,969.375,3.545185648125,0.5258,1,20,4366.23,31.2
464.67,3.656093,985.937,3.604677364141,0.4567,1,20,2019.48,31.2
465.62,3.667812,964.375,3.5371461975,0.3749,1,20,2882.33,31.2
466.62,3.67,728.125,2.67221875,0.3468,1,20,1900.24,31.2
467.58,3.670468,800.625,2.9386684425,0.3670,1,20,2793.97,31.2
469.31,3.671406,968.75,3.5566745625,0.4093,1,20,3249.70,31.2
469.97,3.660312,1110.625,4.065234015,0.3889,1,20,3682.20,31.1
470.89,3.682031,735.625,2.708594054375,0.3441,1,20,1679.84,31.1
471.94,3.671093,793.437,2.912781016641,0.4031,1,20,3544.25,31.2
472.88,3.67125,751.562,2.7591719925000002,0.3675,1,20,3388.69,31.2
473.76,3.650937,1081.25,3.94757563125,0.4656,1,20,3034.69,31.2
475.20,3.680937,724.375,2.6663787393750003,0.3785,1,20,4774.86,31.1
476.12,3.656406,1064.062,3.8906426811719994,0.4823,1,20,2255.11,31.1
476.82,3.682968,647.187,2.3835690110159997,0.3637,1,20,2241.58,31.1
477.81,3.677343,888.75,3.2682385912500003,0.3557,1,20,2193.17,31.1
478.90,3.680625,692.5,2.5488328125,0.3886,1,20,472.48,31.1
479.89,3.674062,705.625,2.5925099987499998,0.3786,1,20,3141.77,31.1
480.99,3.685625,602.812,2.2217389775,0.3360,1,20,1364.06,31.1
482.26,3.695312,558.75,2.06475558,0.3915,1,20,3229.10,31.1
482.97,3.696718,387.187,1.431321152266,0.4321,1,20,1997.65,31.1
484.60,3.699375,439.062,1.62425498625,0.4159,1,20,2847.85,31.1
485.20,3.692187,620.937,2.292615519219,0.3860,1,20,3493.64,31.1
486.29,3.692187,499.687,1.844937845469,0.4509,1,20,3868.99,31.2
487.18,3.678437,675.312,2.484092647344,0.3961,1,20,4892.75,31.2
488.34,3.673593,741.25,2.72305081125,0.4023,1,20,2793.88,31.2
490.06,3.679531,699.687,2.574520006797,0.3749,1,20,3978.88,31.2
490.52,3.682031,677.5,2.4945760024999997,0.3687,1,20,5181.84,31.2
492.37,3.667343,805.937,2.9556474153909997,0.4402,1,20,1262.96,31.2
493.18,3.676406,797.5,2.931933785,0.3578,1,20,5749.44,31.1
493.95,3.673593,902.187,3.3142678478909997,0.3964,1,20,2359.76,31.1
495.01,3.674375,617.187,2.267776483125,0.3671,1,20,3306.02,31.2
496.70,3.67,795.937,2.9210887899999998,0.3625,1,20,6273.10,31.2
498.15,3.668281,909.687,3.336987538047,0.3947,1,20,5559.88,31.2
499.06,3.681875,635.625,2.340291796875,0.3901,1,20,3441.37,31.2
499.99,3.667343,857.187,3.143598744141,0.4057,1,20,3098.34,31.2
500.69,3.676718,730.625,2.68630208875,0.3844,1,20,1831.17,31.1
502.32,3.655781,817.812,2.989741571172,0.3851,1,20,1409.56,31.1
503.01,3.673906,781.875,2.87253525375,0.3827,1,20,4341.38,31.2
504.15,3.6725,821.25,3.016040625,0.3876,1,20,3170.07,31.2
505.43,3.675156,802.187,2.948162366172,0.3585,1,20,5490.20,31.2
505.93,3.675781,748.125,2.7499436606250005,0.3224,1,20,412.19,31.1
507.34,3.672343,797.187,2.927544099141,0.4043,1,20,2702.20,31.1
508.40,3.671406,806.875,2.9623657162500003,0.3984,1,20,4244.99,31.1
509.28,3.675625,697.5,2.5637484375,0.4016,1,20,2726.63,31.2
509.84,3.670937,876.562,3.217803878594,0.3909,1,20,4029.68,31.2
510.91,3.675,603.437,2.217630975,0.3758,1,20,4304.14,31.2
512.04,3.672656,749.062,2.751047048672,0.4303,1,20,3492.94,31.2
513.19,3.657656,1056.25,3.8633991499999993,0.3860,1,20,2741.39,31.2
514.60,3.667031,869.687,3.189169189297,0.3763,1,20,5931.78,31.2
515.18,3.667968,770.937,2.827772246016,0.3873,1,20,976.35,31.2
516.07,3.676406,659.062,2.422979491172,0.3722,1,20,3446.02,31.2
517.29,3.671406,844.687,3.101188919922,0.3794,1,20,4430.08,31.1
518.11,3.642343,914.687,3.331603791641,0.4468,1,20,3708.13,31.1
520.00,3.663906,899.687,3.296368597422,0.3742,1,20,3482.10,31.1
521.13,3.663593,804.687,2.948045660391,0.3761,1,20,7035.12,31.1
521.62,3.668125,917.187,3.364356564375,0.4085,1,20,3079.93,31.1
522.64,3.671093,688.125,2.526170870625,0.3771,1,20,1289.38,31.1
523.69,3.672343,834.687,3.065256961641,0.3978,1,20,4307.49,31.1
524.99,3.680937,592.187,2.179803039219,0.3274,1,20,990.60,31.1
525.66,3.678281,705.625,2.5954870306249997,0.3495,1,20,2673.41,31.1
526.92,3.669375,689.687,2.530720235625,0.3419,1,20,3376.24,31.1
527.59,3.664687,903.125,3.309670446875,0.4540,1,20,4215.33,31.1
528.66,3.675,706.875,2.597765625,0.3234,1,20,572.61,31.1
530.01,3.667968,660.312,2.422003286016,0.3310,1,20,1512.53,31.1
530.83,3.675781,783.125,2.878595995625,0.3616,1,20,1318.22,31.1
531.62,3.667343,820.0,3.0072212599999997,0.3671,1,20,1157.38,31.1
532.71,3.676875,775.312,2.85072531,0.2856,1,20,18.04,31.1
533.77,3.662812,808.125,2.9600099475,0.3473,1,20,15.83,31.2
534.71,3.683125,738.75,2.72090859375,0.3001,1,20,17.54,31.2
535.82,3.696875,441.25,1.63124609375,0.3323,1,20,14.50,31.2
536.86,3.704531,423.75,1.5697950112499999,0.2994,1,20,15.21,31.1
537.79,3.702812,369.375,1.3677261825000002,0.3256,1,20,17.22,31.1
538.91,3.700781,363.125,1.343846100625,0.3013,1,20,12.95,31.1
539.77,3.693125,535.312,1.97697413,0.3272,1,20,20.88,31.2
540.84,3.702343,354.687,1.3131729316410001,0.3084,1,20,17.06,31.2
541.79,3.69875,477.187,1.7649954162500001,0.3458,1,20,14.43,31.2
542.83,3.701562,418.125,1.5477156112500001,0.3161,1,20,14.77,31.2
543.84,3.704687,445.937,1.6520570067190001,0.3628,1,20,13.06,31.2
545.00,3.698281,435.937,1.612217524297,0.3107,1,20,15.93,31.2
545.91,3.694062,569.375,2.1033065512499998,0.3283,1,20,15.96,31.2
546.84,3.698906,417.812,1.5454473136720002,0.3482,1,20,14.50,31.2
547.76,3.678593,780.625,2.8716016606249997,0.4657,1,20,14.00,31.6
549.02,3.666562,944.375,3.4626094887499996,0.4637,1,20,14.13,31.6
549.90,3.701562,412.187,1.525735736094,0.3085,1,20,15.67,31.6
550.86,3.700781,392.187,1.451398198047,0.3184,1,20,15.13,31.2
552.18,3.703593,409.375,1.516158384375,0.3069,1,20,14.53,31.2
553.04,3.704531,358.437,1.327840978047,0.3523,1,20,15.82,31.2
553.97,3.704843,393.125,1.456466404375,0.3026,1,20,17.20,31.2
554.94,3.704218,372.5,1.379821205,0.3140,1,20,14.74,31.2
555.93,3.682968,690.312,2.542397006016,0.4596,1,20,13.47,31.2
556.90,3.686562,642.812,2.369766292344,0.4386,1,20,13.62,31.2
557.92,3.686093,532.812,1.9639945835160002,0.4055,1,20,26.70,31.2
558.96,3.673593,860.625,3.161585975625,0.4416,1,20,17.08,31.3
559.97,3.68,763.437,2.80944816,0.3771,1,20,15.49,31.3
560.91,3.6775,792.187,2.9132676925000003,0.3735,1,20,20.99,31.3
562.02,3.695781,485.312,1.7936068686720001,0.3034,1,20,16.01,31.2
563.56,3.690312,630.0,2.32489656,0.3405,1,20,21.55,31.2
564.11,3.687187,650.312,2.397821952344,0.3514,1,20,14.92,31.2
565.12,3.7,370.0,1.369,0.2954,1,20,15.30,31.3
566.01,3.698125,400.625,1.481561328125,0.3492,1,20,14.37,31.3
567.07,3.699375,394.375,1.4589410156249998,0.3333,1,20,15.64,31.3
568.20,3.701562,401.562,1.4864066398440001,0.3033,1,20,22.72,31.4
569.13,3.700625,445.312,1.64793272,0.2914,1,20,14.32,31.4
570.24,3.706093,336.25,1.24617377125,0.2832,1,20,14.72,31.4
571.24,3.697656,534.062,1.974777558672,0.3067,1,20,15.60,31.4
572.19,3.692343,600.0,2.2154058,0.3305,1,20,12.28,31.4
573.15,3.6975,522.812,1.93309737,0.3294,1,20,14.42,31.5
574.24,3.653125,932.187,3.405395634375,0.4134,1,20,15.66,31.5
575.31,3.698437,388.125,1.435455860625,0.3170,1,20,16.70,31.5
576.18,3.676093,757.812,2.785787388516,0.3770,1,20,16.44,31.5
576.98,3.588125,1775.625,6.371164453125,0.3742,1,20,15.70,31.5
578.12,3.657812,867.812,3.174293147344,0.4082,1,20,18.46,31.5
579.08,3.594218,2163.125,7.77474281125,0.4652,1,20,18.79,31.8
580.33,3.704218,328.437,1.216602247266,0.1900,1,20,19.25,31.8
581.23,3.671562,650.625,2.3888100262500003,0.2804,1,20,14.20,31.8
582.19,3.697187,405.625,1.4996714768750001,0.2846,1,20,13.72,31.5
583.27,3.708125,287.812,1.0672428725,0.1449,1,20,17.19,31.5
584.43,3.676718,778.437,2.8620933297660005,0.3158,1,20,14.51,31.6
585.29,3.687812,604.062,2.227667092344,0.2357,1,20,14.77,31.6
586.33,3.707187,265.625,0.9847215468749999,0.1340,1,20,16.39,31.6
587.23,3.699218,377.812,1.3976089510160001,0.3249,1,20,30.60,31.6
588.35,3.701875,529.375,1.9596800781250001,0.2085,1,20,258.43,31.6
589.27,3.650781,1225.937,4.475627506796999,0.4079,1,20,93.52,31.6
590.24,3.687343,567.812,2.0937176035159997,0.3762,1,20,26.54,31.6
591.24,3.679843,908.75,3.3440573262499997,0.3235,1,20,22.96,31.6
592.40,3.678281,675.625,2.485138600625,0.4785,1,20,35.02,31.6
593.27,3.673125,823.75,3.02573671875,0.4332,1,20,77.84,31.8
594.15,3.688125,543.437,2.004263585625,0.4297,1,20,73.23,31.8
595.30,3.691093,490.937,1.812094124141,0.3611,1,20,410.17,31.8
596.32,3.687812,465.937,1.718288059844,0.4239,1,20,1133.16,31.9
597.20,3.677812,620.625,2.2825420724999996,0.4255,1,20,72.55,31.9
598.27,3.672187,804.375,2.953815418125,0.3209,1,20,230.72,31.9
599.29,3.695156,420.937,1.555427881172,0.4705,1,20,18.17,31.9
600.32,3.665156,1100.937,4.035105851171999,0.4142,1,20,195.70,31.9
601.34,3.673281,829.687,3.047673493047,0.3337,1,20,156.73,31.9
602.44,3.69625,364.687,1.3479743237500001,0.3664,1,20,1661.74,31.9
603.46,3.679687,610.0,2.24460907,0.4572,1,20,2760.62,31.9
604.48,3.701562,425.0,1.57316385,0.3505,1,20,1454.60,31.9
605.48,3.657187,1273.75,4.65834194125,0.4554,1,20,1853.53,31.9
606.33,3.711093,321.562,1.193346487266,0.1437,1,20,15.44,31.9
607.38,3.687187,645.312,2.3793860173440002,0.4588,1,20,14.92,31.9
608.60,3.711562,270.312,1.0032797473439998,0.2337,1,20,17.23,31.9
609.62,3.712031,247.812,0.919885826172,0.1406,1,20,14.92,31.9
610.57,3.705,298.125,1.104553125,0.2693,1,20,466.04,31.9
611.52,3.701562,412.5,1.526894325,0.3102,1,20,22.76,31.9
612.44,3.710781,253.125,0.9392914406249999,0.2017,1,20,14.73,31.9
